period_type,date,item_key,product_name,component,matched,match_method,match_score,item_code,sprav_name,weight,index_used,item_mom_pp,headline_contribution_pp
month_end_bridge,2026-07-06,24,"Чай черный байховый, кг",food,True,exact,1.0,717,"Чай черный байховый, кг",0.00269,99.90976995260961,-0.09023004739039209,-0.0002427188274801547
month_end_bridge,2026-07-06,25,"Соль поваренная пищевая, кг",food,True,exact,1.0,593,"Соль поваренная пищевая, кг",0.00122,102.98507462686568,2.985074626865682,0.0036417910447761317
month_end_bridge,2026-07-06,26,"Мука пшеничная, кг",food,True,exact,1.0,388,"Мука пшеничная, кг",0.00424,102.00823892893925,2.0082389289392495,0.008514933058702417
month_end_bridge,2026-07-06,27,"Хлеб из ржаной муки и из смеси муки ржаной и пшеничной, кг",food,True,exact,1.0,710,"Хлеб из ржаной муки и из смеси муки ржаной и пшеничной, кг",0.00255,100.06651884700666,0.06651884700666244,0.00016962305986698923
month_end_bridge,2026-07-06,28,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",food,True,exact,1.0,1054,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",0.00735,100.0,0.0,0.0
month_end_bridge,2026-07-06,29,"Рис шлифованный, кг",food,True,exact,1.0,552,"Рис шлифованный, кг",0.00479,101.65809540698704,1.6580954069870444,0.007942276999467942
month_end_bridge,2026-07-06,3,"Баранина (кроме бескостного мяса), кг",food,True,exact,1.0,122,"Баранина (кроме бескостного мяса), кг",0.00651,100.25226480836236,0.2522648083623551,0.0016422439024389318
month_end_bridge,2026-07-06,30,"Пшено, кг",food,True,exact,1.0,539,"Пшено, кг",0.00118,99.2525041112274,-0.7474958887726046,-0.0008820451487516736
month_end_bridge,2026-07-06,31,"Крупа гречневая-ядрица, кг",food,True,exact,1.0,320,"Крупа гречневая-ядрица, кг",0.00337,100.46981442330281,0.4698144233028074,0.001583274606530461
month_end_bridge,2026-07-06,32,"Вермишель, кг",food,True,exact,1.0,158,"Вермишель, кг",0.00142,101.00684338865729,1.0068433886572876,0.0014297176118933485
month_end_bridge,2026-07-06,33,"Макаронные изделия из пшеничной муки высшего сорта, кг",food,True,exact,1.0,354,"Макаронные изделия из пшеничной муки высшего сорта, кг",0.00382,99.52788669280626,-0.47211330719373734,-0.0018034728334800766
month_end_bridge,2026-07-06,34,"Картофель, кг",food,True,exact,1.0,252,"Картофель, кг",0.00612,106.55509065550905,6.555090655509048,0.04011715481171537
month_end_bridge,2026-07-06,35,"Капуста белокочанная свежая, кг",food,True,exact,1.0,249,"Капуста белокочанная свежая, кг",0.00236,104.90468625893566,4.904686258935655,0.011575059571088146
month_end_bridge,2026-07-06,36,"Лук репчатый, кг",food,True,exact,1.0,349,"Лук репчатый, кг",0.00236,89.16730328495034,-10.832696715049664,-0.02556516424751721
month_end_bridge,2026-07-06,37,"Свёкла столовая, кг",food,True,exact,1.0,574,"Свёкла столовая, кг",0.00077,103.55123275277087,3.551232752770872,0.0027344492196335712
month_end_bridge,2026-07-06,38,"Морковь, кг",food,True,exact,1.0,382,"Морковь, кг",0.0021,107.5525175058353,7.552517505835297,0.015860286762254122
month_end_bridge,2026-07-06,39,"Огурцы свежие, кг",food,True,exact,1.0,435,"Огурцы свежие, кг",0.00468,99.51374767925029,-0.48625232074971336,-0.0022756608611086584
month_end_bridge,2026-07-06,4,"Куры охлажденные и мороженые, кг",food,True,exact,1.0,333,"Куры охлажденные и мороженые, кг",0.00958,105.72876600751164,5.728766007511638,0.05488157835196149
month_end_bridge,2026-07-06,40,"Помидоры свежие, кг",food,True,exact,1.0,506,"Помидоры свежие, кг",0.00574,89.46658963989987,-10.533410360100135,-0.060461775466974774
month_end_bridge,2026-07-06,41,"Яблоки, кг",food,True,exact,1.0,753,"Яблоки, кг",0.00515,105.2555348644734,5.255534864473404,0.02706600455203803
month_end_bridge,2026-07-06,42,"Бананы, кг",food,True,exact,1.0,121,"Бананы, кг",0.00418,100.30353400303534,0.3035340030353382,0.0012687721326877135
month_end_bridge,2026-07-06,43,"Водка, л",food,True,exact,1.0,171,"Водка, л",0.0033,99.78016241881569,-0.21983758118430785,-0.0007254640179082159
month_end_bridge,2026-07-06,44,"Обед в столовой, кафе, закусочной (кроме столовой в организации), на 1 человека",food,True,exact,1.0,413,"Обед в столовой, кафе, закусочной (кроме столовой в организации), на 1 человека",0.00697,100.0,0.0,0.0
month_end_bridge,2026-07-06,45,"Брюки для детей школьного возраста из джинсовой ткани, шт.",nonfood,True,exact,1.0,141,"Брюки для детей школьного возраста из джинсовой ткани, шт.",0.00098,100.0,0.0,0.0
month_end_bridge,2026-07-06,46,"Пеленки для новорожденных, шт.",nonfood,True,exact,1.0,458,"Пеленки для новорожденных, шт.",0.00019,100.0,0.0,0.0
month_end_bridge,2026-07-06,47,"Костюм спортивный для детей школьного возраста, шт.",nonfood,True,exact,1.0,306,"Костюм спортивный для детей школьного возраста, шт.",0.00141,100.35439702473275,0.3543970247327479,0.0004996998048731746
month_end_bridge,2026-07-06,48,"Майка, футболка мужская бельевая, шт.",nonfood,True,exact,1.0,351,"Майка, футболка мужская бельевая, шт.",0.00151,100.07428227263601,0.07428227263601173,0.0001121662316803777
month_end_bridge,2026-07-06,49,"Футболка детская, шт.",nonfood,True,exact,1.0,703,"Футболка детская, шт.",0.00049,99.90906380441265,-0.09093619558734645,-4.455873583779976e-05
month_end_bridge,2026-07-06,5,"Сосиски, сардельки, кг",food,True,exact,1.0,599,"Сосиски, сардельки, кг",0.00553,99.83338686365826,-0.1666131363417378,-0.0009213706439698101
month_end_bridge,2026-07-06,50,"Носки мужские, пара",nonfood,True,exact,1.0,410,"Носки мужские, пара",0.00108,100.0,0.0,0.0
month_end_bridge,2026-07-06,51,"Колготки женские эластичные, шт.",nonfood,True,exact,1.0,272,"Колготки женские эластичные, шт.",0.00127,100.0,0.0,0.0
month_end_bridge,2026-07-06,52,"Кроссовые туфли для детей, пара",nonfood,True,exact,1.0,319,"Кроссовые туфли для детей с верхом из искусственной кожи, пара",0.00156,100.0,0.0,0.0
month_end_bridge,2026-07-06,53,"Кроссовые туфли для взрослых, пара",nonfood,True,exact,1.0,1032,"Кроссовые туфли для взрослых, пара",0.00518,100.0,0.0,0.0
month_end_bridge,2026-07-06,54,"Мыло хозяйственное, 200 г",nonfood,True,exact,1.0,390,"Мыло хозяйственное, 200 г",0.00174,100.73490112239443,0.7349011223944331,0.0012787279529663136
month_end_bridge,2026-07-06,55,"Порошок стиральный, кг",nonfood,True,exact,1.0,508,"Порошок стиральный, кг",0.00342,100.64896462895075,0.6489646289507505,0.0022194590310115666
month_end_bridge,2026-07-06,56,"Мыло туалетное, 100 г",nonfood,True,exact,1.0,389,"Мыло туалетное, 100 г",0.00099,100.0,0.0,0.0
month_end_bridge,2026-07-06,57,"Шампунь, 250 мл",nonfood,True,exact,1.0,726,"Шампунь, 250 мл",0.0019,99.3747068938565,-0.6252931061435021,-0.001188056901672654
month_end_bridge,2026-07-06,58,"Паста зубная, 100 г (100 мл)",nonfood,True,exact,1.0,457,"Паста зубная, 100 г (100 мл)",0.00191,100.44392770320263,0.44392770320263253,0.0008479019131170281
month_end_bridge,2026-07-06,59,"Щетка зубная, шт.",nonfood,True,exact,1.0,735,"Щетка зубная, шт.",0.00174,100.0,0.0,0.0
month_end_bridge,2026-07-06,6,"Колбаса полукопченая и варено-копченая, кг",food,True,exact,1.0,266,"Колбаса полукопченая и варено-копченая, кг",0.00298,100.0,0.0,0.0
month_end_bridge,2026-07-06,60,"Сигареты с фильтром, пачка",nonfood,True,exact,1.0,1046,"Сигареты с фильтром, пачка",0.0086599999999999,100.0,0.0,0.0
month_end_bridge,2026-07-06,61,"Спички, коробок",nonfood,True,exact,1.0,601,"Спички, коробок",0.00059,100.0,0.0,0.0
month_end_bridge,2026-07-06,62,"Электропылесос напольный, шт.",nonfood,True,exact,1.0,741,"Электропылесос напольный, шт.",0.00185,99.79165853652397,-0.20834146347603166,-0.0003854317074306586
month_end_bridge,2026-07-06,63,"Бумага туалетная, рулон",nonfood,True,exact,1.0,147,"Бумага туалетная, рулон",0.00099,100.79605761940864,0.7960576194086428,0.0007880970432145564
month_end_bridge,2026-07-06,64,"Прокладки женские гигиенические, 10 шт.",nonfood,True,exact,1.0,984,"Прокладки женские гигиенические, 10 шт.",0.00108,101.18598382749326,1.18598382749326,0.0012808625336927207
month_end_bridge,2026-07-06,65,"Подгузники детские бумажные, 10 шт.",nonfood,True,exact,1.0,488,"Подгузники детские бумажные (памперсы), 10 шт.",0.00114,100.73691967575533,0.7369196757553311,0.0008400884303610774
month_end_bridge,2026-07-06,66,"Телевизор, шт.",nonfood,False,unmatched,0.46153846153846156,,,,100.05999463926227,0.05999463926227122,
month_end_bridge,2026-07-06,67,"Смартфон, шт.",nonfood,True,exact,1.0,585,"Смартфон, шт.",0.00625,99.92820750217591,-0.07179249782409158,-0.0004487031114005724
month_end_bridge,2026-07-06,68,"Доска обрезная, м3",nonfood,True,exact,1.0,213,"Доска обрезная, м3",0.00153,100.0,0.0,0.0
month_end_bridge,2026-07-06,69,"Плиты древесностружечные, ориентированно-стружечные, м2",nonfood,True,exact,1.0,486,"Плиты древесностружечные, ориентированно-стружечные, м2",0.0008899999999999,99.80368016504177,-0.19631983495823135,-0.00017472465311280626
month_end_bridge,2026-07-06,7,"Колбаса вареная, кг",food,True,exact,1.0,265,"Колбаса вареная, кг",0.00464,100.48903822482451,0.48903822482451176,0.0022691373631857346
month_end_bridge,2026-07-06,70,"Дизельное топливо, л",nonfood,True,exact,1.0,209,"Дизельное топливо, л",0.00286,106.48782130429903,6.4878213042990325,0.018555168930295234
month_end_bridge,2026-07-06,71,Бензин автомобильный,nonfood,False,unmatched,0.7692307692307693,,,,107.81377938940228,7.813779389402285,
month_end_bridge,2026-07-06,72,"Бензин автомобильный марки АИ-92, л",nonfood,True,exact,1.0,130,"Бензин автомобильный марки АИ-92, л",0.01023,108.30871491875924,8.308714918759236,0.08499815361890697
month_end_bridge,2026-07-06,73,"Бензин автомобильный марки АИ-95, л",nonfood,True,exact,1.0,131,"Бензин автомобильный марки АИ-95, л",0.01543,107.87510044770978,7.875100447709784,0.12151279990816195
month_end_bridge,2026-07-06,74,"Бензин автомобильный марки АИ-98 и выше, л",nonfood,True,exact,1.0,132,"Бензин автомобильный марки АИ-98, л",0.00117,103.65251727541956,3.652517275419555,0.00427344521224088
month_end_bridge,2026-07-06,78,"Корвалол, 25 мл",nonfood,True,exact,1.0,302,"Корвалол, 25 мл",0.00039,103.46600647495717,3.466006474957169,0.0013517425252332958
month_end_bridge,2026-07-06,79,"Левомеколь, мазь, 40 г",nonfood,True,exact,1.0,337,"Левомеколь, мазь, 40 г",0.00041,99.60441677272884,-0.39558322727116035,-0.00016218912318117574
month_end_bridge,2026-07-06,8,"Консервы мясные для детского питания, кг",food,True,exact,1.0,285,"Консервы мясные для детского питания, кг",3e-05,99.80208231703067,-0.197917682969333,-5.93753048907999e-06
month_end_bridge,2026-07-06,80,"Валидол, 60 мг, 10 таблеток",nonfood,True,exact,1.0,150,"Валидол, 60 мг, 10 таблеток",0.00032,104.74040632054175,4.7404063205417515,0.0015169300225733606
month_end_bridge,2026-07-06,82,"Ренгалин, 20 таблеток",nonfood,True,exact,1.0,1045,"Ренгалин, 20 таблеток",0.0004,99.1874536922697,-0.812546307730301,-0.0003250185230921204
month_end_bridge,2026-07-06,85,"Сухие корма для домашних животных, кг",nonfood,True,exact,1.0,616,"Сухие корма для домашних животных, кг",0.00104,100.0,0.0,0.0
month_end_bridge,2026-07-06,86,"Ремонт телевизоров, один вид работ",services,True,fuzzy,0.9850746268656716,543,"Ремонт  телевизоров, один вид работы",0.00037,100.0,0.0,0.0
month_end_bridge,2026-07-06,87,"Мойка легкового автомобиля, услуга",services,True,exact,1.0,375,"Мойка легкового автомобиля, услуга",0.00529,100.0,0.0,0.0
month_end_bridge,2026-07-06,88,"Стрижка модельная в женском зале, стрижка",services,True,exact,1.0,608,"Стрижка модельная в женском зале, стрижка",0.00549,100.0,0.0,0.0
month_end_bridge,2026-07-06,89,"Стрижка модельная в мужском зале, стрижка",services,True,exact,1.0,609,"Стрижка модельная в мужском зале, стрижка",0.0051,100.0,0.0,0.0
month_end_bridge,2026-07-06,9,"Рыба мороженая неразделанная, кг",food,True,exact,1.0,558,"Рыба мороженая неразделанная, кг",0.00303,97.63245184260977,-2.3675481573902317,-0.007173670916892402
month_end_bridge,2026-07-06,90,"Проезд в городском автобусе, поездка",services,True,exact,1.0,525,"Проезд в городском автобусе,поездка",0.00185,100.0,0.0,0.0
month_end_bridge,2026-07-06,91,"Проезд в троллейбусе, поездка",services,True,exact,1.0,533,"Проезд в троллейбусе, поездка",0.0001,100.0,0.0,0.0
month_end_bridge,2026-07-06,93,"Плата за жилье в домах государственного и муниципального жилищных фондов, м2 общей площади",services,True,exact,1.0,400,"Наём жилых помещений в государственном и муниципальном жилищных фондах, м2 общей площади",0.00012,100.65047701647876,0.6504770164787601,7.805724197745122e-05
month_end_bridge,2026-07-06,94,"Отопление, Гкал",services,True,exact,1.0,448,"Отопление, Гкал",0.00924,100.0,0.0,0.0
month_end_bridge,2026-07-06,95,"Водоснабжение холодное, м3",services,True,exact,1.0,174,"Водоснабжение холодное, м3",0.0053,100.0,0.0,0.0
month_end_bridge,2026-07-06,96,"Водоотведение, м3",services,True,exact,1.0,172,"Водоотведение, м3",0.00325,100.0,0.0,0.0
month_end_bridge,2026-07-06,97,"Водоснабжение горячее, м3",services,True,exact,1.0,173,"Водоснабжение горячее, м3",0.00592,100.0,0.0,0.0
month_end_bridge,2026-07-06,98,Услуги по снабжению электроэнергией,services,True,exact,1.0,744+745+746+747,"Электроэнергия в квартирах без электроплит сверх минимального объема потребления, в расчете за 100 кВт.ч + Электроэнергия в квартирах без электроплит за минимальный объем потребления, в расчете за 100 кВт.ч + Электроэнергия в квартирах с электроплитами за минимальный объем потребления, в расчете за 100 кВт.ч + Электроэнергия в квартирах с электроплитами сверх минимального объема потребления, в расчете за 100 кВт.ч",0.01142,100.0,0.0,0.0
month_end_bridge,2026-07-06,99,"Проживание в гостинице 1* или в мотеле, сутки с человека",services,True,exact,1.0,1004,"Проживание в гостинице 1* или в мотеле, сутки с человека",5e-05,100.0,0.0,0.0
