date,Item_code,Name,Weight,Prediction,Contribution,Method,Parent
2026-08-01,381,"Монитор для настольного компьютера, шт.",0.00052,-0.3794061172775061,-0.00019729118098430317,native,31
2026-08-01,382,"Морковь, кг",0.0021,-5.58659393788152,-0.01173184726955119,native,33
2026-08-01,384,"Мороженое сливочное, кг",0.00491,0.9379311166843888,0.00460524178292035,native,53
2026-08-01,386,"Музеи и выставки, билет",9e-05,0.5701418486301733,5.1312766376715594e-05,native,46
2026-08-01,388,"Мука пшеничная, кг",0.00424,0.22482841588711028,0.0009532724833613475,native,53
2026-08-01,389,"Мыло туалетное, 100 г",0.00099,0.6809535719163929,0.000674144036197229,native,25
2026-08-01,390,"Мыло хозяйственное, 200 г",0.00174,-0.05123078220581223,-8.914156103811328e-05,native,25
2026-08-01,393,"Мясо индейки, кг",0.00424,0.34294122305744684,0.0014540707857635747,native,26
2026-08-01,395,"Мясокопчености, кг",0.00303,0.6368427420746937,0.001929633508486322,native,26
2026-08-01,396,"Мяч футбольный, шт.",0.00026,0.3309370085559227,8.60436222245399e-05,native,54
2026-08-01,397,"Набор корпусной мебели, комплект",0.00062,0.4462424280245373,0.0002766703053752131,native,20
2026-08-01,399,"Набор фломастеров, набор",0.00032,0.6423041913820527,0.00020553734124225688,native,54
2026-08-01,400,"Наём жилых помещений в государственном и муниципальном жилищных фондах, м2 общей площади",0.00012,2.584292640820221,0.0003101151168984265,native,14
2026-08-01,402,"Напитки газированные, л",0.00389,0.5112583062499185,0.001988794811312183,native,53
2026-08-01,404,"Национальные сыры и брынза, кг",0.00741,0.4305436579390297,0.00319032850532821,native,39
2026-08-01,405,"Начальный курс обучения вождению легкового автомобиля, курс",0.00108,0.715544911428039,0.0007727885043422821,native,44
2026-08-01,406,"Нимесулид, 100 мг, 10 таблеток",0.0004,0.10869516229469608,4.347806491787844e-05,native,21
2026-08-01,408,"Нитки швейные, катушка",0.00011,0.5780086206050864,6.358094826655951e-05,native,54
2026-08-01,410,"Носки мужские, пара",0.00108,0.2502752969659898,0.00027029732072326903,native,54
