Item_code,Item_name,Component,Subcomponent,Avg_weight,Observations,Freeze_months,PSI_pct,Weighted_PSI_pct,Mean_MoM,Mean_abs_MoM_pct,Freeze_spell_count,Max_freeze_spell,Avg_freeze_spell,Weighted_abs_MoM_pct,Avg_thaw_abs_move_pct,Is_education
1087,"Перец сладкий свежий, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.00363,10,0,0.0,0.0,94.11000010000001,7.587999900000002,0,0,0.0,0.027544439637000002,,False
265,"Колбаса вареная, кг",Продовольственные товары,Мясопродукты,0.003607288135593222,118,0,0.0,0.0,100.49305094067799,2.43677956779661,0,0,0.0,0.0095433362590678,,False
204,"Груши, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.003345932203389829,118,0,0.0,0.0,100.76110159322035,4.8541526440677965,0,0,0.0,0.016007935899576272,,False
1042,"Пиво, л",Продовольственные товары,Алкогольные напитки,0.0033295652173913055,46,0,0.0,0.0,100.45043482608698,1.9547825652173911,0,0,0.0,0.00635954118695652,,False
379,"Молоко питьевое цельное стерилизованное 2,5-3,2% жирности, л",Продовольственные товары,Молоко и молочная продукция,0.003120338983050848,118,0,0.0,0.0,100.63008477966102,1.7044914915254252,0,0,0.0,0.005278093807542379,,False
320,"Крупа гречневая-ядрица, кг",Продовольственные товары,Макаронные и крупяные изделия,0.002692711864406781,118,0,0.0,0.0,100.09567792372883,3.081440720338983,0,0,0.0,0.008432634156271187,,False
167,"Виноград, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.002452711864406779,118,0,0.0,0.0,100.91669488135592,9.79889833898305,0,0,0.0,0.024504446734915256,,False
349,"Лук репчатый, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.0023288135593220335,118,0,0.0,0.0,102.04999995762712,12.96915258474576,0,0,0.0,0.03059045678305085,,False
249,"Капуста белокочанная свежая, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.0022477966101694907,118,0,0.0,0.0,102.73525400000001,14.740338881355932,0,0,0.0,0.03318605411872882,,False
712,"Холодильник двухкамерный, емкостью 250-360 л, шт.",Непродовольственные товары,Электротовары и другие бытовые приборы,0.002239152542372881,118,0,0.0,0.0,100.3102541440678,2.2214407711864403,0,0,0.0,0.004919469749915253,,False
972,"Грибы свежие, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.0019944827586206894,58,0,0.0,0.0,100.73844820689655,4.745000068965516,0,0,0.0,0.009289836395689649,,False
343,"Лимоны, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.0018516949152542373,118,0,0.0,0.0,101.26898314406779,7.718644144067797,0,0,0.0,0.014595957784491525,,False
723,"Чеснок, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.001835762711864406,118,0,0.0,0.0,100.86474572033897,6.16288122881356,0,0,0.0,0.011258143049322029,,False
958,"Чай зеленый, кг",Продовольственные товары,"Чай, кофе, какао",0.0015974285714285715,70,0,0.0,0.0,100.50585698571429,1.986714442857144,0,0,0.0,0.003276204555714287,,False
976,"Гель для душа, 250 мл",Непродовольственные товары,Парфюмерно-косметические товары,0.0014272413793103447,58,0,0.0,0.0,100.77706872413793,4.008793344827587,0,0,0.0,0.005657677952586208,,False
1079,"Бутылочка для кормления, шт.",Непродовольственные товары,Медицинские товары,0.0012952941176470588,34,0,0.0,0.0,100.29088202941176,2.3008826764705876,0,0,0.0,0.0029362239070588225,,False
574,"Свёкла столовая, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.0012905084745762716,118,0,0.0,0.0,101.43245755932203,10.582627186440677,0,0,0.0,0.013775701002457631,,False
971,"Зелень свежая, кг",Продовольственные товары,"Плодоовощная продукция, включая картофель",0.0012386206896551721,58,0,0.0,0.0,101.17034484482758,5.433793086206898,0,0,0.0,0.006657448257068967,,False
1088,"Робот-пылесос, шт.",Непродовольственные товары,Электротовары и другие бытовые приборы,0.0012,10,0,0.0,0.0,99.13499999999999,3.843000000000001,0,0,0.0,0.0046116,,False
1072,"Чемодан, шт.",Непродовольственные товары,Галантерея,0.001198235294117647,34,0,0.0,0.0,99.32735297058824,2.580294088235295,0,0,0.0,0.003069926446764706,,False
977,"Мыло туалетное жидкое, 250 мл",Непродовольственные товары,Парфюмерно-косметические товары,0.001077241379310345,58,0,0.0,0.0,100.65689677586207,2.7631032241379314,0,0,0.0,0.0029279687370689653,,False
1083,"Поездка на отдых на Черноморское побережье России и в Крым, поездка",Услуги,,0.00092375,32,0,0.0,0.0,103.24343740625,15.14843759375,0,0,0.0,0.014304418778125001,,False
1086,"Горошек зеленый консервированный, кг",Продовольственные товары,Другие продовольственные товары,0.00086,10,0,0.0,0.0,99.9110008,1.530999199999998,0,0,0.0,0.0013166593119999983,,False
1074,"Смарт-часы, шт.",Непродовольственные товары,Средства связи,0.0006047058823529411,34,0,0.0,0.0,99.24852894117647,3.9061769411764713,0,0,0.0,0.002504329787647059,,False
1060,"Поездки в страны Закавказья, поездка",Услуги,,0.0005811764705882352,34,0,0.0,0.0,101.600294,8.118529529411763,0,0,0.0,0.004777655978529412,,False
1077,"Кресло детское автомобильное, шт.",Непродовольственные товары,Легковые автомобили,0.0005352941176470588,34,0,0.0,0.0,100.44411782352941,1.957058647058823,0,0,0.0,0.0010250940185294116,,False
150,"Валидол, 60 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.0004950847457627016,118,0,0.0,0.0,101.10254249152541,4.001525305084746,0,0,0.0,0.001473671991440628,,False
370,"Метамизол натрия (Анальгин отечественный), 500 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.000494406779661007,118,0,0.0,0.0,100.91059329661017,2.222796533898304,0,0,0.0,0.0011133974240677767,,False
1097,"Меновазин, 40 мл",Непродовольственные товары,Медицинские товары,0.00049,10,0,0.0,0.0,100.7619992,2.5340008,0,0,0.0,0.001241660392,,False
1040,"Парацетамол, 500 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.0004539130434782611,46,0,0.0,0.0,100.97326082608693,2.449347869565219,0,0,0.0,0.0010936391519565224,,False
1055,"Цитрамон, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00044347826086956523,46,0,0.0,0.0,101.15173884782607,3.1056524565217387,0,0,0.0,0.0013302370680434777,,False
1080,"Ингалипт, аэрозоль для местного применения, 30 мл",Непродовольственные товары,Медицинские товары,0.0004370588235294118,34,0,0.0,0.0,100.48264735294117,1.6626467647058818,0,0,0.0,0.0007254910341176471,,False
1039,"Нафазолин, 0,1%, 15 мл",Непродовольственные товары,Медицинские товары,0.0004334782608695652,46,0,0.0,0.0,102.03652154347826,3.639130630434783,0,0,0.0,0.0015298174802173918,,False
851,"Активированный уголь, 250 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.0004313043478260871,46,0,0.0,0.0,102.4252170869565,4.810000304347827,0,0,0.0,0.002007513177826088,,False
651,"Троксерутин, 2% гель, 40 г",Непродовольственные товары,Медицинские товары,0.00042627118644067815,118,0,0.0,0.0,101.06601677966104,2.6324577966101694,0,0,0.0,0.0010990466784745764,,False
120,"Ацетилсалициловая кислота (Аспирин отечественный), 500 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.000421186440677966,118,0,0.0,0.0,101.27754238983053,3.4721186271186433,0,0,0.0,0.001410011850932203,,False
1041,"Перекись водорода, 3%, 100 мл",Непродовольственные товары,Медицинские товары,0.0004195652173913043,46,0,0.0,0.0,101.27304352173914,2.6499999565217394,0,0,0.0,0.001084226057173913,,False
337,"Левомеколь, мазь, 40 г",Непродовольственные товары,Медицинские товары,0.00041813559322033904,118,0,0.0,0.0,100.7621186101695,1.7329661355932204,0,0,0.0,0.0007171618661864405,,False
1029,"Кеторол Экспресс, 10 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.0004156521739130433,46,0,0.0,0.0,101.47021726086959,2.6980436086956523,0,0,0.0,0.0010653500469565214,,False
1099,"Пенталгин, 24 таблетки",Непродовольственные товары,Медицинские товары,0.00040999999999999994,10,0,0.0,0.0,100.19700070000002,0.5909993000000014,0,0,0.0,0.00024230971300000058,,False
1027,"Ингавирин, 90 мг, 10 капсул",Непродовольственные товары,Медицинские товары,0.00040217391304347814,46,0,0.0,0.0,100.32347836956524,1.4743477173913044,0,0,0.0,0.0006021216800000002,,False
993,"Омепразол, 20 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.0004003448275862069,58,0,0.0,0.0,100.3663792586207,1.1546552241379313,0,0,0.0,0.00045224142155172423,,False
1037,"Мирамистин, 0,01%, 150 мл",Непродовольственные товары,Медицинские товары,0.00039913043478260893,46,0,0.0,0.0,100.97391267391306,1.5360873260869568,0,0,0.0,0.000583887113478261,,False
1045,"Ренгалин, 20 таблеток",Непродовольственные товары,Медицинские товары,0.00039739130434782627,46,0,0.0,0.0,101.17521763043479,2.1465214999999995,0,0,0.0,0.0008050542389130432,,False
1035,"Метилурацил, 10 % мазь, 25 г",Непродовольственные товары,Медицинские товары,0.00038347826086956545,46,0,0.0,0.0,100.9408696521739,2.057391217391304,0,0,0.0,0.0007753130145652172,,False
246,"Йод, 10 мл",Непродовольственные товары,Медицинские товары,0.00038118644067796606,118,0,0.0,0.0,101.36347455084746,3.948728838983052,0,0,0.0,0.0014718669438135601,,False
1095,"Кардиомагнил, 100 таблеток",Непродовольственные товары,Медицинские товары,0.00038,10,0,0.0,0.0,101.3370001,2.9209998999999995,0,0,0.0,0.0011099799619999997,,False
998,"Санитарно-гигиеническая маска (медицинская), шт.",Непродовольственные товары,Медицинские товары,0.0003782758620689656,58,0,0.0,0.0,99.66241355172416,3.033103689655172,0,0,0.0,0.0010848568758620686,,False
996,"Ибупрофен, 200 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00036,58,0,0.0,0.0,100.58000008620688,1.8627585344827584,0,0,0.0,0.0006890085732758621,,False
1092,"Гепариновая мазь, 25 г",Непродовольственные товары,Медицинские товары,0.00036,10,0,0.0,0.0,101.66099960000001,2.6210004,0,0,0.0,0.000943560144,,False
406,"Нимесулид, 100 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.0003589830508474576,118,0,0.0,0.0,100.52406773728814,1.2538983644067798,0,0,0.0,0.0004627245987288137,,False
1026,"Гриппферон, 10000 МЕ/мл, 10 мл",Непродовольственные товары,Медицинские товары,0.0003565217391304349,46,0,0.0,0.0,100.25260923913046,1.0873907608695652,0,0,0.0,0.0003807519865217392,,False
113,"Амброксол, 30 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00035525423728813554,118,0,0.0,0.0,100.42618647457628,1.8911016610169487,0,0,0.0,0.0006753966151694915,,False
1089,"Аскофен-П, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00035,10,0,0.0,0.0,101.0729995,1.4350004999999968,0,0,0.0,0.0005022501749999989,,False
1094,"Диклофенак, 15 мл",Непродовольственные товары,Медицинские товары,0.00035,10,0,0.0,0.0,100.1680001,0.7459999000000025,0,0,0.0,0.0002610999650000009,,False
1093,"Граммидин, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00034,10,0,0.0,0.0,101.28800020000001,2.443999799999999,0,0,0.0,0.0008309599319999998,,False
1096,"Лизобакт, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00034,10,0,0.0,0.0,101.255,1.4690000000000025,0,0,0.0,0.0004994600000000008,,False
1100,"Салициловая кислота, 40 мл",Непродовольственные товары,Медицинские товары,0.00034,10,0,0.0,0.0,101.19400010000001,1.485999900000003,0,0,0.0,0.0005052399660000011,,False
216,"Дротаверин (Но-шпа), 40 мг, 100 таблеток",Непродовольственные товары,Медицинские товары,0.00032338983050847443,118,0,0.0,0.0,100.4533052881356,1.7983896271186435,0,0,0.0,0.0005680677344067795,,False
748,"Эналаприл, 5 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.0003201694915254236,118,0,0.0,0.0,100.31372888135591,1.4172880677966104,0,0,0.0,0.00045352540635593217,,False
1091,"Валосердин, 25 мл",Непродовольственные товары,Медицинские товары,0.00032,10,0,0.0,0.0,101.8270001,1.9329999,0,0,0.0,0.0006185599680000001,,False
1101,"Спазмалгон, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00032,10,0,0.0,0.0,100.44600019999999,1.1299998000000002,0,0,0.0,0.0003615999360000001,,False
1102,"Трекрезан, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00032,10,0,0.0,0.0,100.1560001,1.1539998999999994,0,0,0.0,0.00036927996799999984,,False
325,"Ксилометазолин (Галазолин) 0,1%, 10 мл",Непродовольственные товары,Медицинские товары,0.0003100000000000001,118,0,0.0,0.0,100.25686453389832,1.6197456355932198,0,0,0.0,0.00047143217661016956,,False
347,"Лоперамид, 2 мг, 10 капсул (таблеток)",Непродовольственные товары,Медицинские товары,0.00029268292682926834,82,0,0.0,0.0,100.14243887804878,1.4995123414634142,0,0,0.0,0.0004358073558536584,,False
135,"Бисопролол, 10 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.0002910169491525423,118,0,0.0,0.0,100.48618655932202,1.523135474576271,0,0,0.0,0.0004319711647457627,,False
1103,"Цетрин, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00029,10,0,0.0,0.0,100.47299960000001,0.6190004000000016,0,0,0.0,0.00017951011600000048,,False
1090,"Беталок ЗОК, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00028,10,0,0.0,0.0,100.8729998,1.725000199999998,0,0,0.0,0.00048300005599999943,,False
999,"Антисептик для рук, 100 мл",Непродовольственные товары,Медицинские товары,0.0002441379310344828,58,0,0.0,0.0,100.00793115517243,1.4489653965517237,0,0,0.0,0.0003341379015517241,,False
1028,"Канефрон Н, 60 таблеток",Непродовольственные товары,Медицинские товары,0.00021260869565217395,46,0,0.0,0.0,100.98108695652174,2.2850000000000006,0,0,0.0,0.0004739195669565218,,False
997,"Шприцы одноразовые, шт.",Непродовольственные товары,Медицинские товары,0.00018999999999999998,58,0,0.0,0.0,101.34810322413794,3.451207120689655,0,0,0.0,0.0006621069498275862,,False
1024,"Валерианы экстракт, 20 мг, 10 таблеток",Непродовольственные товары,Медицинские товары,0.0001882608695652174,46,0,0.0,0.0,101.25565208695652,2.758260956521738,0,0,0.0,0.0005140587139130433,,False
1065,"Поездки в отдельные страны Юго-Восточной Азии, поездка",Услуги,,0.00017255813953488374,43,0,0.0,0.0,102.21883753488375,13.61976711627907,0,0,0.0,0.0026890511546511626,,False
1043,"Поездка на отдых в Египет, поездка",Услуги,,0.00016869565217391308,46,0,0.0,0.0,105.3334780869565,17.704781913043476,0,0,0.0,0.0030293629176086955,,False
1098,"Мукалтин, 10 таблеток",Непродовольственные товары,Медицинские товары,0.00014,10,0,0.0,0.0,101.72899930000001,2.3490006999999977,0,0,0.0,0.00032886009799999965,,False
1078,"Соска (пустышка) детская, шт.",Непродовольственные товары,Медицинские товары,0.00012529411764705879,34,0,0.0,0.0,100.3161763235294,1.7420589705882359,0,0,0.0,0.00022343237058823536,,False
633,"Термометр медицинский электронный стандартный, шт.",Непродовольственные товары,Медицинские товары,0.00012489361702127663,94,0,0.0,0.0,100.6828723297872,2.121382989361703,0,0,0.0,0.00026562234404255326,,False
1000,"Термометр медицинский безртутный (галинстановый), шт.",Непродовольственные товары,Медицинские товары,0.00011965517241379309,58,0,0.0,0.0,100.23103458620689,2.8720688620689665,0,0,0.0,0.00031653446413793104,,False
1063,"Поездки в отдельные страны Средней Азии, поездка",Услуги,,0.00010363636363636368,22,0,0.0,0.0,100.06318195454546,8.227727136363638,0,0,0.0,0.0007830454390909091,,False
1064,"Поездка в Беларусь, поездка",Услуги,,7.72727272727273e-05,22,0,0.0,0.0,100.75454522727273,6.179999318181819,0,0,0.0,0.0005164908422727273,,False
1067,"Творожок детский, кг",Продовольственные товары,Молоко и молочная продукция,6.11764705882353e-05,34,0,0.0,0.0,100.07205876470589,2.6626471176470594,0,0,0.0,0.00015192059647058828,,False
