Date,Horizon,Model,Actual,Prediction,Error,AbsError,KPI_Hit
2021-03-01,12,LightGBM,1.3100000000000023,0.012677328191415427,1.2973226718085868,1.2973226718085868,False
2021-03-01,12,Prophet,1.3100000000000023,0.7012452131913436,0.6087547868086587,0.6087547868086587,False
2021-03-01,12,ETS,1.3100000000000023,0.3440759925602527,0.9659240074397496,0.9659240074397496,False
2021-03-01,12,SARIMA,1.3100000000000023,0.15636329482216899,1.1536367051778333,1.1536367051778333,False
2021-03-01,12,NGBoost,1.3100000000000023,0.7300335927928359,0.5799664072071664,0.5799664072071664,False
2021-03-01,12,CatBoost,1.3100000000000023,0.3261661323840457,0.9838338676159566,0.9838338676159566,False
2021-03-01,12,Subcomp,1.3100000000000023,,,,
2021-03-01,12,Subcomp_Multi,1.3100000000000023,,,,
2021-03-01,12,Micro,1.3100000000000023,,,,
2021-04-01,1,Ridge,0.8599999999999994,1.0382345874019876,-0.17823458740198816,0.17823458740198816,True
2021-04-01,1,Ridge_Ext,0.8599999999999994,,,,
2021-04-01,1,Bayes_Ridge,0.8599999999999994,,,,
2021-04-01,1,ElasticNet,0.8599999999999994,,,,
2021-04-01,1,Huber,0.8599999999999994,,,,
2021-04-01,1,Ridge_Shock,0.8599999999999994,,,,
2021-04-01,1,EBM,0.8599999999999994,0.8389999999999986,0.021000000000000796,0.021000000000000796,True
2021-04-01,1,LightGBM,0.8599999999999994,1.7929223116159108,-0.9329223116159113,0.9329223116159113,False
2021-04-01,1,Prophet,0.8599999999999994,1.0089817404692834,-0.14898174046928392,0.14898174046928392,True
2021-04-01,1,ETS,0.8599999999999994,0.9945038101286031,-0.13450381012860368,0.13450381012860368,True
2021-04-01,1,SARIMA,0.8599999999999994,1.1295226946906067,-0.2695226946906073,0.2695226946906073,True
2021-04-01,1,NGBoost,0.8599999999999994,0.8161533370117411,0.043846662988258345,0.043846662988258345,True
2021-04-01,1,CatBoost,0.8599999999999994,0.9323785912355902,-0.07237859123559076,0.07237859123559076,True
2021-04-01,1,Subcomp,0.8599999999999994,,,,
2021-04-01,1,Subcomp_Multi,0.8599999999999994,,,,
2021-04-01,1,Micro,0.8599999999999994,,,,
2021-04-01,2,Ridge,0.8599999999999994,0.8315893798531562,0.028410620146843257,0.028410620146843257,True
2021-04-01,2,Ridge_Ext,0.8599999999999994,,,,
2021-04-01,2,Bayes_Ridge,0.8599999999999994,,,,
2021-04-01,2,ElasticNet,0.8599999999999994,,,,
2021-04-01,2,Huber,0.8599999999999994,,,,
2021-04-01,2,Ridge_Shock,0.8599999999999994,,,,
2021-04-01,2,EBM,0.8599999999999994,0.8389999999999986,0.021000000000000796,0.021000000000000796,True
2021-04-01,2,LightGBM,0.8599999999999994,0.3833828961484187,0.47661710385158074,0.47661710385158074,True
2021-04-01,2,Prophet,0.8599999999999994,0.8684492187439639,-0.008449218743964426,0.008449218743964426,True
2021-04-01,2,ETS,0.8599999999999994,0.7330622465251397,0.1269377534748597,0.1269377534748597,True
2021-04-01,2,SARIMA,0.8599999999999994,0.7812090935264722,0.07879090647352727,0.07879090647352727,True
2021-04-01,2,NGBoost,0.8599999999999994,0.6443583906432053,0.2156416093567941,0.2156416093567941,True
2021-04-01,2,CatBoost,0.8599999999999994,0.5969644434313324,0.26303555656866706,0.26303555656866706,True
2021-04-01,2,Subcomp,0.8599999999999994,,,,
2021-04-01,2,Subcomp_Multi,0.8599999999999994,,,,
2021-04-01,2,Micro,0.8599999999999994,,,,
2021-04-01,12,Ridge,0.8599999999999994,0.9845430339990884,-0.12454303399908895,0.12454303399908895,True
2021-04-01,12,Ridge_Ext,0.8599999999999994,,,,
2021-04-01,12,Bayes_Ridge,0.8599999999999994,,,,
2021-04-01,12,ElasticNet,0.8599999999999994,,,,
2021-04-01,12,Huber,0.8599999999999994,,,,
2021-04-01,12,Ridge_Shock,0.8599999999999994,,,,
2021-04-01,12,EBM,0.8599999999999994,0.8389999999999986,0.021000000000000796,0.021000000000000796,True
2021-04-01,12,LightGBM,0.8599999999999994,1.0664658275967298,-0.20646582759673038,0.20646582759673038,True
2021-04-01,12,Prophet,0.8599999999999994,0.9602168523982748,-0.10021685239827538,0.10021685239827538,True
2021-04-01,12,ETS,0.8599999999999994,0.8204223947532884,0.039577605246711056,0.039577605246711056,True
2021-04-01,12,SARIMA,0.8599999999999994,0.31937745139419216,0.5406225486058073,0.5406225486058073,False
2021-04-01,12,NGBoost,0.8599999999999994,1.4211842160845265,-0.5611842160845271,0.5611842160845271,False
2021-04-01,12,CatBoost,0.8599999999999994,0.7329796910107831,0.12702030898921635,0.12702030898921635,True
2021-04-01,12,Subcomp,0.8599999999999994,,,,
2021-04-01,12,Subcomp_Multi,0.8599999999999994,,,,
2021-04-01,12,Micro,0.8599999999999994,,,,
2021-05-01,1,Ridge,0.4099999999999966,0.549130050117455,-0.13913005011745838,0.13913005011745838,True
2021-05-01,1,Ridge_Ext,0.4099999999999966,,,,
2021-05-01,1,Bayes_Ridge,0.4099999999999966,,,,
2021-05-01,1,ElasticNet,0.4099999999999966,,,,
2021-05-01,1,Huber,0.4099999999999966,,,,
2021-05-01,1,Ridge_Shock,0.4099999999999966,,,,
2021-05-01,1,EBM,0.4099999999999966,0.5499999999999972,-0.14000000000000057,0.14000000000000057,True
2021-05-01,1,LightGBM,0.4099999999999966,0.40498749748253715,0.005012502517459438,0.005012502517459438,True
2021-05-01,1,Prophet,0.4099999999999966,0.8010171809969785,-0.3910171809969819,0.3910171809969819,True
2021-05-01,1,ETS,0.4099999999999966,0.6830408431757521,-0.2730408431757555,0.2730408431757555,True
2021-05-01,1,SARIMA,0.4099999999999966,0.4637051072414223,-0.05370510724142569,0.05370510724142569,True
2021-05-01,1,NGBoost,0.4099999999999966,0.5646152180767956,-0.154615218076799,0.154615218076799,True
2021-05-01,1,CatBoost,0.4099999999999966,0.5609862287007843,-0.1509862287007877,0.1509862287007877,True
2021-05-01,1,Subcomp,0.4099999999999966,,,,
2021-05-01,1,Subcomp_Multi,0.4099999999999966,,,,
2021-05-01,1,Micro,0.4099999999999966,,,,
2021-05-01,2,Ridge,0.4099999999999966,0.5809803300082024,-0.17098033000820578,0.17098033000820578,True
2021-05-01,2,Ridge_Ext,0.4099999999999966,,,,
2021-05-01,2,Bayes_Ridge,0.4099999999999966,,,,
2021-05-01,2,ElasticNet,0.4099999999999966,,,,
2021-05-01,2,Huber,0.4099999999999966,,,,
2021-05-01,2,Ridge_Shock,0.4099999999999966,,,,
2021-05-01,2,EBM,0.4099999999999966,0.5499999999999972,-0.14000000000000057,0.14000000000000057,True
2021-05-01,2,LightGBM,0.4099999999999966,1.1492296563362743,-0.7392296563362777,0.7392296563362777,False
2021-05-01,2,Prophet,0.4099999999999966,0.9318676167374828,-0.5218676167374862,0.5218676167374862,False
2021-05-01,2,ETS,0.4099999999999966,0.7363291345946433,-0.32632913459464674,0.32632913459464674,True
2021-05-01,2,SARIMA,0.4099999999999966,0.6462976971649007,-0.23629769716490412,0.23629769716490412,True
2021-05-01,2,NGBoost,0.4099999999999966,0.6056361816497144,-0.19563618164971786,0.19563618164971786,True
2021-05-01,2,CatBoost,0.4099999999999966,0.426809894485217,-0.01680989448522041,0.01680989448522041,True
2021-05-01,2,Subcomp,0.4099999999999966,,,,
2021-05-01,2,Subcomp_Multi,0.4099999999999966,,,,
2021-05-01,2,Micro,0.4099999999999966,,,,
2021-05-01,12,Ridge,0.4099999999999966,0.538977030454987,-0.12897703045499043,0.12897703045499043,True
2021-05-01,12,Ridge_Ext,0.4099999999999966,,,,
2021-05-01,12,Bayes_Ridge,0.4099999999999966,,,,
2021-05-01,12,ElasticNet,0.4099999999999966,,,,
2021-05-01,12,Huber,0.4099999999999966,,,,
2021-05-01,12,Ridge_Shock,0.4099999999999966,,,,
2021-05-01,12,EBM,0.4099999999999966,0.5499999999999972,-0.14000000000000057,0.14000000000000057,True
2021-05-01,12,LightGBM,0.4099999999999966,0.41095224972860933,-0.0009522497286127418,0.0009522497286127418,True
2021-05-01,12,Prophet,0.4099999999999966,0.3021520178064657,0.10784798219353087,0.10784798219353087,True
2021-05-01,12,ETS,0.4099999999999966,0.3414851896992975,0.06851481030069911,0.06851481030069911,True
2021-05-01,12,SARIMA,0.4099999999999966,0.02053825156463248,0.38946174843536413,0.38946174843536413,True
2021-05-01,12,NGBoost,0.4099999999999966,0.5738436518074934,-0.16384365180749683,0.16384365180749683,True
2021-05-01,12,CatBoost,0.4099999999999966,0.4837063829565551,-0.07370638295655851,0.07370638295655851,True
2021-05-01,12,Subcomp,0.4099999999999966,,,,
2021-05-01,12,Subcomp_Multi,0.4099999999999966,,,,
2021-05-01,12,Micro,0.4099999999999966,,,,
2021-06-01,1,Ridge,0.5600000000000023,0.0824631106621041,0.4775368893378982,0.4775368893378982,True
2021-06-01,1,Ridge_Ext,0.5600000000000023,,,,
2021-06-01,1,Bayes_Ridge,0.5600000000000023,,,,
2021-06-01,1,ElasticNet,0.5600000000000023,,,,
2021-06-01,1,Huber,0.5600000000000023,,,,
2021-06-01,1,Ridge_Shock,0.5600000000000023,,,,
2021-06-01,1,EBM,0.5600000000000023,0.08199959999998896,0.4780004000000133,0.4780004000000133,True
2021-06-01,1,LightGBM,0.5600000000000023,0.22504390699589294,0.33495609300410933,0.33495609300410933,True
2021-06-01,1,Prophet,0.5600000000000023,0.11651374328592803,0.44348625671407427,0.44348625671407427,True
2021-06-01,1,ETS,0.5600000000000023,0.16255705178643898,0.3974429482135633,0.3974429482135633,True
2021-06-01,1,SARIMA,0.5600000000000023,0.3019345218968675,0.2580654781031348,0.2580654781031348,True
2021-06-01,1,NGBoost,0.5600000000000023,0.04610992961852389,0.5138900703814784,0.5138900703814784,False
2021-06-01,1,CatBoost,0.5600000000000023,0.23627108733359137,0.3237289126664109,0.3237289126664109,True
2021-06-01,1,Subcomp,0.5600000000000023,,,,
2021-06-01,1,Subcomp_Multi,0.5600000000000023,,,,
2021-06-01,1,Micro,0.5600000000000023,,,,
2021-06-01,2,Ridge,0.5600000000000023,0.10663395086470473,0.45336604913529754,0.45336604913529754,True
2021-06-01,2,Ridge_Ext,0.5600000000000023,,,,
2021-06-01,2,Bayes_Ridge,0.5600000000000023,,,,
2021-06-01,2,ElasticNet,0.5600000000000023,,,,
2021-06-01,2,Huber,0.5600000000000023,,,,
2021-06-01,2,Ridge_Shock,0.5600000000000023,,,,
2021-06-01,2,EBM,0.5600000000000023,0.08199959999998896,0.4780004000000133,0.4780004000000133,True
2021-06-01,2,LightGBM,0.5600000000000023,-0.21054256753227207,0.7705425675322743,0.7705425675322743,False
2021-06-01,2,Prophet,0.5600000000000023,0.2551893844444189,0.30481061555558336,0.30481061555558336,True
2021-06-01,2,ETS,0.5600000000000023,0.26576661616641245,0.2942333838335898,0.2942333838335898,True
2021-06-01,2,SARIMA,0.5600000000000023,0.3393141368304724,0.22068586316952987,0.22068586316952987,True
2021-06-01,2,NGBoost,0.5600000000000023,0.12138758882159095,0.4386124111784113,0.4386124111784113,True
2021-06-01,2,CatBoost,0.5600000000000023,0.1759037672964041,0.38409623270359816,0.38409623270359816,True
2021-06-01,2,Subcomp,0.5600000000000023,,,,
2021-06-01,2,Subcomp_Multi,0.5600000000000023,,,,
2021-06-01,2,Micro,0.5600000000000023,,,,
2021-06-01,12,Ridge,0.5600000000000023,0.09428618981979753,0.46571381018020475,0.46571381018020475,True
2021-06-01,12,Ridge_Ext,0.5600000000000023,,,,
2021-06-01,12,Bayes_Ridge,0.5600000000000023,,,,
2021-06-01,12,ElasticNet,0.5600000000000023,,,,
2021-06-01,12,Huber,0.5600000000000023,,,,
2021-06-01,12,Ridge_Shock,0.5600000000000023,,,,
2021-06-01,12,EBM,0.5600000000000023,0.08199959999998896,0.4780004000000133,0.4780004000000133,True
2021-06-01,12,LightGBM,0.5600000000000023,0.06587304748191514,0.49412695251808714,0.49412695251808714,True
2021-06-01,12,Prophet,0.5600000000000023,-0.15478604614585775,0.71478604614586,0.71478604614586,False
2021-06-01,12,ETS,0.5600000000000023,-0.05769518578272598,0.6176951857827282,0.6176951857827282,False
2021-06-01,12,SARIMA,0.5600000000000023,0.011505543404019858,0.5484944565959824,0.5484944565959824,False
2021-06-01,12,NGBoost,0.5600000000000023,0.10909911058797661,0.45090088941202566,0.45090088941202566,True
2021-06-01,12,CatBoost,0.5600000000000023,0.35571349565532273,0.20428650434467954,0.20428650434467954,True
2021-06-01,12,Subcomp,0.5600000000000023,,,,
2021-06-01,12,Subcomp_Multi,0.5600000000000023,,,,
2021-06-01,12,Micro,0.5600000000000023,,,,
2021-07-01,1,Ridge,0.21999999999999886,0.3984081279280929,-0.17840812792809402,0.17840812792809402,True
2021-07-01,1,Ridge_Ext,0.21999999999999886,,,,
2021-07-01,1,Bayes_Ridge,0.21999999999999886,,,,
2021-07-01,1,ElasticNet,0.21999999999999886,,,,
2021-07-01,1,Huber,0.21999999999999886,,,,
2021-07-01,1,Ridge_Shock,0.21999999999999886,,,,
2021-07-01,1,EBM,0.21999999999999886,0.24799950000000592,-0.02799950000000706,0.02799950000000706,True
2021-07-01,1,LightGBM,0.21999999999999886,0.2902402509155877,-0.07024025091558883,0.07024025091558883,True
2021-07-01,1,Prophet,0.21999999999999886,0.28365771855516253,-0.06365771855516367,0.06365771855516367,True
2021-07-01,1,ETS,0.21999999999999886,0.3510629400739373,-0.13106294007393843,0.13106294007393843,True
2021-07-01,1,SARIMA,0.21999999999999886,0.3617555848038506,-0.14175558480385175,0.14175558480385175,True
2021-07-01,1,NGBoost,0.21999999999999886,0.4709051497566179,-0.25090514975661904,0.25090514975661904,True
2021-07-01,1,CatBoost,0.21999999999999886,0.1685984995358325,0.05140150046416636,0.05140150046416636,True
2021-07-01,1,Subcomp,0.21999999999999886,,,,
2021-07-01,1,Subcomp_Multi,0.21999999999999886,,,,
2021-07-01,1,Micro,0.21999999999999886,,,,
2021-07-01,2,Ridge,0.21999999999999886,0.14650498134368206,0.0734950186563168,0.0734950186563168,True
2021-07-01,2,Ridge_Ext,0.21999999999999886,,,,
2021-07-01,2,Bayes_Ridge,0.21999999999999886,,,,
2021-07-01,2,ElasticNet,0.21999999999999886,,,,
2021-07-01,2,Huber,0.21999999999999886,,,,
2021-07-01,2,Ridge_Shock,0.21999999999999886,,,,
2021-07-01,2,EBM,0.21999999999999886,0.24799950000000592,-0.02799950000000706,0.02799950000000706,True
2021-07-01,2,LightGBM,0.21999999999999886,0.5407682237039779,-0.32076822370397906,0.32076822370397906,True
2021-07-01,2,Prophet,0.21999999999999886,0.2150304213753929,0.0049695786246059526,0.0049695786246059526,True
2021-07-01,2,ETS,0.21999999999999886,0.20255175498725814,0.017448245012740726,0.017448245012740726,True
2021-07-01,2,SARIMA,0.21999999999999886,0.18464176745477615,0.03535823254522272,0.03535823254522272,True
2021-07-01,2,NGBoost,0.21999999999999886,0.3485031985615734,-0.12850319856157455,0.12850319856157455,True
2021-07-01,2,CatBoost,0.21999999999999886,0.09870410073089886,0.1212958992691,0.1212958992691,True
2021-07-01,2,Subcomp,0.21999999999999886,,,,
2021-07-01,2,Subcomp_Multi,0.21999999999999886,,,,
2021-07-01,2,Micro,0.21999999999999886,,,,
2021-07-01,12,Ridge,0.21999999999999886,0.10706359013251188,0.11293640986748699,0.11293640986748699,True
2021-07-01,12,Ridge_Ext,0.21999999999999886,,,,
2021-07-01,12,Bayes_Ridge,0.21999999999999886,,,,
2021-07-01,12,ElasticNet,0.21999999999999886,,,,
2021-07-01,12,Huber,0.21999999999999886,,,,
2021-07-01,12,Ridge_Shock,0.21999999999999886,,,,
2021-07-01,12,EBM,0.21999999999999886,0.24799950000000592,-0.02799950000000706,0.02799950000000706,True
2021-07-01,12,LightGBM,0.21999999999999886,-0.1178849226770069,0.33788492267700576,0.33788492267700576,True
2021-07-01,12,Prophet,0.21999999999999886,-0.13876976762811544,0.3587697676281143,0.3587697676281143,True
2021-07-01,12,ETS,0.21999999999999886,-0.09326441766658206,0.3132644176665809,0.3132644176665809,True
2021-07-01,12,SARIMA,0.21999999999999886,-0.03507198224231306,0.2550719822423119,0.2550719822423119,True
2021-07-01,12,NGBoost,0.21999999999999886,-0.0988172965300862,0.31881729653008506,0.31881729653008506,True
2021-07-01,12,CatBoost,0.21999999999999886,0.23755633464277537,-0.017556334642776505,0.017556334642776505,True
2021-07-01,12,Subcomp,0.21999999999999886,,,,
2021-07-01,12,Subcomp_Multi,0.21999999999999886,,,,
2021-07-01,12,Micro,0.21999999999999886,,,,
2021-08-01,1,Ridge,0.1599999999999966,-0.003050935217515871,0.16305093521751246,0.16305093521751246,True
2021-08-01,1,Ridge_Ext,0.1599999999999966,,,,
2021-08-01,1,Bayes_Ridge,0.1599999999999966,,,,
2021-08-01,1,ElasticNet,0.1599999999999966,,,,
2021-08-01,1,Huber,0.1599999999999966,,,,
2021-08-01,1,Ridge_Shock,0.1599999999999966,,,,
2021-08-01,1,EBM,0.1599999999999966,-0.015000000000000568,0.17499999999999716,0.17499999999999716,True
2021-08-01,1,LightGBM,0.1599999999999966,0.14831131314113577,0.01168868685886082,0.01168868685886082,True
2021-08-01,1,Prophet,0.1599999999999966,0.04997345271128305,0.11002654728871354,0.11002654728871354,True
2021-08-01,1,ETS,0.1599999999999966,0.15096104845529257,0.009038951544704021,0.009038951544704021,True
2021-08-01,1,SARIMA,0.1599999999999966,0.22455903369718558,-0.06455903369718899,0.06455903369718899,True
2021-08-01,1,NGBoost,0.1599999999999966,-0.016237847627934343,0.17623784762793093,0.17623784762793093,True
2021-08-01,1,CatBoost,0.1599999999999966,0.086350166123907,0.07364983387608959,0.07364983387608959,True
2021-08-01,1,Subcomp,0.1599999999999966,,,,
2021-08-01,1,Subcomp_Multi,0.1599999999999966,,,,
2021-08-01,1,Micro,0.1599999999999966,,,,
2021-08-01,2,Ridge,0.1599999999999966,0.07575677026750327,0.08424322973249332,0.08424322973249332,True
2021-08-01,2,Ridge_Ext,0.1599999999999966,,,,
2021-08-01,2,Bayes_Ridge,0.1599999999999966,,,,
2021-08-01,2,ElasticNet,0.1599999999999966,,,,
2021-08-01,2,Huber,0.1599999999999966,,,,
2021-08-01,2,Ridge_Shock,0.1599999999999966,,,,
2021-08-01,2,EBM,0.1599999999999966,-0.015000000000000568,0.17499999999999716,0.17499999999999716,True
2021-08-01,2,LightGBM,0.1599999999999966,0.19677034923064696,-0.03677034923065037,0.03677034923065037,True
2021-08-01,2,Prophet,0.1599999999999966,0.04554872816010286,0.11445127183989373,0.11445127183989373,True
2021-08-01,2,ETS,0.1599999999999966,0.20015433716307174,-0.04015433716307515,0.04015433716307515,True
2021-08-01,2,SARIMA,0.1599999999999966,0.3214062931974387,-0.1614062931974421,0.1614062931974421,True
2021-08-01,2,NGBoost,0.1599999999999966,0.09507729426005085,0.06492270573994574,0.06492270573994574,True
2021-08-01,2,CatBoost,0.1599999999999966,0.07755197810173797,0.08244802189825862,0.08244802189825862,True
2021-08-01,2,Subcomp,0.1599999999999966,,,,
2021-08-01,2,Subcomp_Multi,0.1599999999999966,,,,
2021-08-01,2,Micro,0.1599999999999966,,,,
2021-08-01,12,Ridge,0.1599999999999966,0.037831853490459366,0.12216814650953722,0.12216814650953722,True
2021-08-01,12,Ridge_Ext,0.1599999999999966,,,,
2021-08-01,12,Bayes_Ridge,0.1599999999999966,,,,
2021-08-01,12,ElasticNet,0.1599999999999966,,,,
2021-08-01,12,Huber,0.1599999999999966,,,,
2021-08-01,12,Ridge_Shock,0.1599999999999966,,,,
2021-08-01,12,EBM,0.1599999999999966,-0.015000000000000568,0.17499999999999716,0.17499999999999716,True
2021-08-01,12,LightGBM,0.1599999999999966,-0.05378974392051816,0.21378974392051475,0.21378974392051475,True
2021-08-01,12,Prophet,0.1599999999999966,-0.1942456916860134,0.35424569168601,0.35424569168601,True
2021-08-01,12,ETS,0.1599999999999966,-0.1130214136244706,0.2730214136244672,0.2730214136244672,True
2021-08-01,12,SARIMA,0.1599999999999966,0.030161434711139103,0.12983856528885748,0.12983856528885748,True
2021-08-01,12,NGBoost,0.1599999999999966,0.07972163373594299,0.0802783662640536,0.0802783662640536,True
2021-08-01,12,CatBoost,0.1599999999999966,0.3298052361453898,-0.16980523614539322,0.16980523614539322,True
2021-08-01,12,Subcomp,0.1599999999999966,,,,
2021-08-01,12,Subcomp_Multi,0.1599999999999966,,,,
2021-08-01,12,Micro,0.1599999999999966,,,,
2021-09-01,1,Ridge,0.730000000000004,0.29456845829706424,0.43543154170293974,0.43543154170293974,True
2021-09-01,1,Ridge_Ext,0.730000000000004,,,,
2021-09-01,1,Bayes_Ridge,0.730000000000004,,,,
2021-09-01,1,ElasticNet,0.730000000000004,,,,
2021-09-01,1,Huber,0.730000000000004,,,,
2021-09-01,1,Ridge_Shock,0.730000000000004,,,,
2021-09-01,1,EBM,0.730000000000004,0.2830001000000095,0.44699989999999445,0.44699989999999445,True
2021-09-01,1,LightGBM,0.730000000000004,0.5389686895037329,0.1910313104962711,0.1910313104962711,True
2021-09-01,1,Prophet,0.730000000000004,0.36651806887224575,0.36348193112775823,0.36348193112775823,True
2021-09-01,1,ETS,0.730000000000004,0.58979866417847,0.14020133582153393,0.14020133582153393,True
2021-09-01,1,SARIMA,0.730000000000004,0.13671519118090225,0.5932848088191017,0.5932848088191017,False
2021-09-01,1,NGBoost,0.730000000000004,0.30392622928346213,0.42607377071654184,0.42607377071654184,True
2021-09-01,1,CatBoost,0.730000000000004,0.4110153491841544,0.3189846508158496,0.3189846508158496,True
2021-09-01,1,Subcomp,0.730000000000004,,,,
2021-09-01,1,Subcomp_Multi,0.730000000000004,,,,
2021-09-01,1,Micro,0.730000000000004,,,,
2021-09-01,2,Ridge,0.730000000000004,0.2751455048574343,0.4548544951425697,0.4548544951425697,True
2021-09-01,2,Ridge_Ext,0.730000000000004,,,,
2021-09-01,2,Bayes_Ridge,0.730000000000004,,,,
2021-09-01,2,ElasticNet,0.730000000000004,,,,
2021-09-01,2,Huber,0.730000000000004,,,,
2021-09-01,2,Ridge_Shock,0.730000000000004,,,,
2021-09-01,2,EBM,0.730000000000004,0.2830001000000095,0.44699989999999445,0.44699989999999445,True
2021-09-01,2,LightGBM,0.730000000000004,0.21963434098098844,0.5103656590190155,0.5103656590190155,False
2021-09-01,2,Prophet,0.730000000000004,0.3729019887737672,0.3570980112262368,0.3570980112262368,True
2021-09-01,2,ETS,0.730000000000004,0.5864121612182435,0.1435878387817605,0.1435878387817605,True
2021-09-01,2,SARIMA,0.730000000000004,0.18083364308127098,0.5491663569187331,0.5491663569187331,False
2021-09-01,2,NGBoost,0.730000000000004,0.27652675474661237,0.4534732452533916,0.4534732452533916,True
2021-09-01,2,CatBoost,0.730000000000004,0.1972503154708818,0.5327496845291222,0.5327496845291222,False
2021-09-01,2,Subcomp,0.730000000000004,,,,
2021-09-01,2,Subcomp_Multi,0.730000000000004,,,,
2021-09-01,2,Micro,0.730000000000004,,,,
2021-09-01,12,Ridge,0.730000000000004,0.29057463066914124,0.43942536933086274,0.43942536933086274,True
2021-09-01,12,Ridge_Ext,0.730000000000004,,,,
2021-09-01,12,Bayes_Ridge,0.730000000000004,,,,
2021-09-01,12,ElasticNet,0.730000000000004,,,,
2021-09-01,12,Huber,0.730000000000004,,,,
2021-09-01,12,Ridge_Shock,0.730000000000004,,,,
2021-09-01,12,EBM,0.730000000000004,0.2830001000000095,0.44699989999999445,0.44699989999999445,True
2021-09-01,12,LightGBM,0.730000000000004,0.9804282077360114,-0.2504282077360074,0.2504282077360074,True
2021-09-01,12,Prophet,0.730000000000004,0.18829406306032537,0.5417059369396786,0.5417059369396786,False
2021-09-01,12,ETS,0.730000000000004,0.22398894090325716,0.5060110590967468,0.5060110590967468,False
2021-09-01,12,SARIMA,0.730000000000004,0.03795905761871025,0.6920409423812938,0.6920409423812938,False
2021-09-01,12,NGBoost,0.730000000000004,0.32221252301985714,0.40778747698014683,0.40778747698014683,True
2021-09-01,12,CatBoost,0.730000000000004,0.29787276917082295,0.43212723082918103,0.43212723082918103,True
2021-09-01,12,Subcomp,0.730000000000004,,,,
2021-09-01,12,Subcomp_Multi,0.730000000000004,,,,
2021-09-01,12,Micro,0.730000000000004,,,,
2021-10-01,1,Ridge,0.9200000000000017,0.5634434137268869,0.3565565862731148,0.3565565862731148,True
2021-10-01,1,Ridge_Ext,0.9200000000000017,,,,
2021-10-01,1,Bayes_Ridge,0.9200000000000017,,,,
2021-10-01,1,ElasticNet,0.9200000000000017,,,,
2021-10-01,1,Huber,0.9200000000000017,,,,
2021-10-01,1,Ridge_Shock,0.9200000000000017,,,,
2021-10-01,1,EBM,0.9200000000000017,0.5379999999999967,0.382000000000005,0.382000000000005,True
2021-10-01,1,LightGBM,0.9200000000000017,0.8860821931836256,0.03391780681637613,0.03391780681637613,True
2021-10-01,1,Prophet,0.9200000000000017,0.6503570701675274,0.2696429298324743,0.2696429298324743,True
2021-10-01,1,ETS,0.9200000000000017,0.711036456858362,0.20896354314163967,0.20896354314163967,True
2021-10-01,1,SARIMA,0.9200000000000017,0.5885966271304613,0.33140337286954036,0.33140337286954036,True
2021-10-01,1,NGBoost,0.9200000000000017,0.5960862809735659,0.32391371902643584,0.32391371902643584,True
2021-10-01,1,CatBoost,0.9200000000000017,0.7518075848936832,0.16819241510631855,0.16819241510631855,True
2021-10-01,1,Subcomp,0.9200000000000017,,,,
2021-10-01,1,Subcomp_Multi,0.9200000000000017,,,,
2021-10-01,1,Micro,0.9200000000000017,,,,
2021-10-01,2,Ridge,0.9200000000000017,0.5442162724855848,0.3757837275144169,0.3757837275144169,True
2021-10-01,2,Ridge_Ext,0.9200000000000017,,,,
2021-10-01,2,Bayes_Ridge,0.9200000000000017,,,,
2021-10-01,2,ElasticNet,0.9200000000000017,,,,
2021-10-01,2,Huber,0.9200000000000017,,,,
2021-10-01,2,Ridge_Shock,0.9200000000000017,,,,
2021-10-01,2,EBM,0.9200000000000017,0.5379999999999967,0.382000000000005,0.382000000000005,True
2021-10-01,2,LightGBM,0.9200000000000017,0.7779904482338935,0.1420095517661082,0.1420095517661082,True
2021-10-01,2,Prophet,0.9200000000000017,0.5511339855490185,0.3688660144509832,0.3688660144509832,True
2021-10-01,2,ETS,0.9200000000000017,0.658897463589226,0.26110253641077574,0.26110253641077574,True
2021-10-01,2,SARIMA,0.9200000000000017,0.18484278746799973,0.735157212532002,0.735157212532002,False
2021-10-01,2,NGBoost,0.9200000000000017,0.5498397068715803,0.37016029312842136,0.37016029312842136,True
2021-10-01,2,CatBoost,0.9200000000000017,0.4769332526112038,0.4430667473887979,0.4430667473887979,True
2021-10-01,2,Subcomp,0.9200000000000017,,,,
2021-10-01,2,Subcomp_Multi,0.9200000000000017,,,,
2021-10-01,2,Micro,0.9200000000000017,,,,
2021-10-01,12,Ridge,0.9200000000000017,0.5292737361044004,0.3907262638956013,0.3907262638956013,True
2021-10-01,12,Ridge_Ext,0.9200000000000017,,,,
2021-10-01,12,Bayes_Ridge,0.9200000000000017,,,,
2021-10-01,12,ElasticNet,0.9200000000000017,,,,
2021-10-01,12,Huber,0.9200000000000017,,,,
2021-10-01,12,Ridge_Shock,0.9200000000000017,,,,
2021-10-01,12,EBM,0.9200000000000017,0.5379999999999967,0.382000000000005,0.382000000000005,True
2021-10-01,12,LightGBM,0.9200000000000017,0.6362428925929464,0.2837571074070553,0.2837571074070553,True
2021-10-01,12,Prophet,0.9200000000000017,0.4041626502427345,0.5158373497572672,0.5158373497572672,False
2021-10-01,12,ETS,0.9200000000000017,0.3614614039427496,0.5585385960572521,0.5585385960572521,False
2021-10-01,12,SARIMA,0.9200000000000017,0.11907018066956825,0.8009298193304335,0.8009298193304335,False
